company_id,company_name,company_status_de,legal_form_en,activity_code1,company_registration_date,addr_street,addr_house_number,addr_postal_code,addr_city,rating_points,limit_value
"a6b3e37788d6d250eaafc7ea6c5ca5eb","company 155","Aktiv","Registered merchant","32120","1997-07-31","9ed13a14c2b1b911fc89520455a4182e",,"86150","Augsburg","46","10000"
"2c1fdd88961e0e488f77017926613004","company 156","Aktiv","Registered merchant","25","1968-08-09","5e6771ca1d78adcd9fe91b6e283c957a",,"85456","Wartenberg","90","0"
"581dbd72b65e183f4fa4a07f6fa275f0","company 157","Aktiv","Limited partnership in which the general partner is a GmbH","6832","1993-02-08","3088d880251c7b0ecf06695ed87060c7",,"06721","Meineweh","68","0"
"409be819ff2bb6805a89d49e95040c3e","company 158","Aktiv","Private limited company","4322","1999-06-07","922c5000d95bacaf4368625a4ea2fa6c",,"73240","Wendlingen am Neckar","13","12500"
"61b8959efd12995c518e134a9dc7872d","company 159","Aktiv","Registered merchant","70101","2004-02-20","4545b28d27fd04348c3de0db3f7e72dd",,"39122","Magdeburg","86","12000"
"226454641205dd8888adc5758d00b2c6","company 160","Aktiv","Registered merchant","47250","1971-10-07","945dd778c23067133024e1186c9626b5",,"82008","Unterhaching","93","10500"
"cd4b6dcd232cde3246635b48e7acfac6","company 161","Aktiv","Private limited company","6209","1987-08-10","1598ef95919fb622e7993b5c536f564f",,"80802","München","85","14500"
"19479bb2ca04e32a041ea6e153165101","company 162","Aktiv","Private limited company","94991","1985-12-30","6266d2cabf5d68e0283f37f5ba4e3669",,"95447","Bayreuth","78","9500"
"cf8a43713c48b784d7ee3951c62c2a62","company 163","Aktiv","Private limited company","4941","1987-09-28","02e578154a087bc729a25acca49dd392",,"90411","Nürnberg","53","7000"
"f1a84450f238c2d197540d3608449cd0","company 164","Aktiv","Private limited company","52291","1989-06-26","3b8e1047c58101bbafe42118b5af1975",,"38350","Helmstedt","78","35000"
"d0b7cf7dc4ee5fa4c8a0db80390f20f4","company 165","Aktiv","Registered merchant","23700","1991-12-19","b341ae549a2ec483338cd0744ca7641e",,"15517","Fürstenwalde/Spree","83","10000"
"59957be6d1691432c92a05e175a717fb","company 166","Aktiv","Registered merchant","52291","1989-03-03","e368dfbe7ea27ba0d36e248790b19a33",,"61130","Nidderau","94","10000"
"9777661ab67cc6301dcda9b0249e4da7","company 167","Aktiv","Private limited company","4399","2003-12-22","8c982f0b04357fdf64dddafc11ca25f0",,"45141","Essen","31","6500"
"28cceda58b69a5c563a342294a8d567a","company 168","Aktiv","Private limited company","70109","1987-03-10","adb773422d3a7620a4d0bc7161cc591f",,"73061","Ebersbach an der Fils","58","0"
"6f6a08376adfcfa874cf6772515d16d0","company 169","Aktiv","Registered merchant","43330","2000-07-12","b9e5511a1f5e503d50f9bc468615d69f",,"92539","Schönsee","18","0"
"60980fbbb1988a5ff42d94c146228e5b","company 170","Aktiv","Limited partnership","4511","1982-02-26","7ea3cbf7197ac1ded335b8f97b4d4cac",,"95488","Eckersdorf","97","5500"
"08295b7953f0ce5e79085eac98160f51","company 171","Aktiv","Public limited company","46492","1997-03-19","deb1f5ee9ab4e204d2b5cd2b5b1c6b6d",,"85748","Garching bei München","60","490000"
"3100f72a8f34e07c5edb2bd061f58802","company 172","Aktiv","Registered merchant","55102","2004-05-12","0ba8801f3b909bc88b5905794f9b8f33",,"60488","Frankfurt am Main","25","10000"
"d0e29fc9d2edce410d3a476f29ad8dfb","company 173","Aktiv","Private limited company","66190","1993-08-11","5d029059cfcb9508573506c665bdbac2",,"72119","Ammerbuch","55","0"
"b5ee71a44c565ce12197f932342e293c","company 174","Aktiv","Private limited company","4719","2004-09-10","044779dcf70ff0e816fb87c13aef95a5",,"54293","Trier","45","325000"
"9429a0ea0570fa64f9418f6ac2433a94","company 175","Aktiv","Limited partnership in which the general partner is a GmbH","82999","1983-05-03","a1750451d50b1358c524e7578987d6f0",,"53721","Siegburg","14","1050000"
"711a3a7f2d5f5812d5e07ec7ff9090f2","company 176","Aktiv","Private limited company","133","1991-02-13","731ea7ebd993ec35daf069b465043923",,"09212","Limbach-Oberfrohna","90","37500"
"26a7b6cf67de97af31e2f46970f5d735","company 177","Aktiv","Limited partnership in which the general partner is a GmbH","25610","1976-02-11","35da481ec66e55c9d91bdcabb932b6e9",,"33332","Gütersloh","75","6000"
"001a4c21fa605a48c07eecb1705fd0df","company 178","Aktiv","Limited partnership","7732","1999-05-14","3a73335b26aec013179da2a68afe8d59",,"68161","Mannheim","96","5000"
"94f1c0e83a48e1e7201e70c9c22a8509","company 179","Aktiv","Registered merchant",,"2001-08-22","a408c0e45a6d084b8fa75ee391a7b71d",,"22045","Hamburg","21","0"
"1045b69b484b8490e6cecbf18a6fda4d","company 180","Aktiv","Private limited company","71200","1982-03-04","03a7240b5b56089285ecb0a871199bca",,"81929","München","38","2650000"
"49afea76f546ed607b0e0f39dc6a9ac3","company 181","Aktiv","Private limited company","52299","1999-10-28","70e91e9a8886033e605823aef5073829",,"40210","Düsseldorf","30","0"
"73747473df28a56da56454b80fe52d9b","company 182","Aktiv","Private limited company","70109","2000-07-10","7e26637390b4fe1d51dba90af06bd60e",,"28329","Bremen","4","23500"
"b90a16e59912324e03993461b4576974","company 183","Aktiv","Private limited company","70109","1989-09-22","24da3deb6450536bdd6b215eb3bd691e",,"35415","Pohlheim","22","22500"
"c8965b0ba484b4cb977fc0dd6a7ba6fb","company 184","Aktiv","Private limited company","43220","1993-04-16","e6c56cb7fac0bf3d5a32a62d87009dbb",,"04928","Plessa","87","0"
"0a04261e34600fd91f411cd2573ec702","company 185","Aktiv","Private limited company","62090","1995-03-30","db96657c0801b5966ccdbf2fba53ea42",,"71034","Böblingen","41","185000"
"efdd57f01e608c023b1d3aba391e7e4c","company 186","Aktiv","Private limited company","8121","1976-12-10","2673ef94529d0fa042a04355e149057f",,"40211","Düsseldorf","96","310000"
"bde95f9a0a1b6b1d047c821f863f1357","company 187","Aktiv","Private limited company","32501","1982-02-11","dc647e7f5fad91879b67352469460901",,"82166","Gräfelfing","54","135000"
"d86956b6d9aad18b73184bcb28f95cf8","company 188","Aktiv","Private limited company","701","1954-07-06","003349d5afe88ee773bea706f3224545",,"95028","Hof","47","0"
"93aa32756237ba3f66d4fd731afcb254","company 189","Aktiv","Private limited company","3299","1999-01-14","f85024750e93039085602b533741fd89",,"47906","Kempen","33","13000"
"30e7eb64c35c23c2ac1e2996eade826f","company 190","Aktiv","Registered merchant","81210","1994-05-02","077e05c454d4cb98c9672118c4be4ac6",,"14480","Potsdam","55","10000"
"9e229f96d2e155d3d6dc90324c29f281","company 191","Aktiv","Private limited company","4511","1994-04-12","fc4b3fae60566cdb7367cc0153c2b98a",,"56130","Bad Ems","34","0"
"76b9773f6252f7667109b4e3b81f84aa","company 192","Aktiv","Private limited company","43999","1986-08-22","1aba644e7f8dcf3f7b333f60c6dd702c",,"50189","Elsdorf","68","12000"
"3ca070d9ba58ce31c0fcc57651c57e77","company 193","Aktiv","Private limited company","8553","1996-01-07","369f69eac9509eca9a0bd4c2401d2246",,"63679","Schotten","41","18500"
"8590c3a7022688957ac78245991c4e0c","company 194","Aktiv","Private limited company","8299","2000-09-26","6b8dcfaa24ceaababf74be8da8c041d4",,"38116","Braunschweig","25","12000"
"fa72defc6c1113388db4305a6f5a7091","company 195","Aktiv","Private limited company","701","1993-03-09","3988ce17c03295750abd7b44f14953f1",,"06688","Großkorbetha","41","0"
"ad49f98d032991efcc593fb14256bb72","company 196","Aktiv","Private limited company","4651","1992-11-12","e403c7ffd8077f3d6528ea32316c694a",,"47475","Kamp-Lintfort","25","5700000"
"984b515638db834f64ec2a5bad2829f1","company 197","Aktiv","Registered merchant","46470","1972-02-01","8dc1e33e92b56a4ced51f0da0bd5cb17",,"85567","Grafing","78","10500"
"9fafe9219591b46eabf3a024ee598f02","company 198","Aktiv","Public limited company","6312","1999-07-17","8ec47a8eb5e9d0e5811c75d18bbba7d9",,"86161","Augsburg","47","11000"
"f4d7de71457535f3f139c53863a2f5de","company 199","Aktiv","Registered merchant","43912","1992-09-07","f483fa44dacb21ab8243f6d8da142fe2",,"44805","Bochum","46","0"
"b1843ff82bf4d86d2e12357c16ec26fa","company 200","Aktiv","Registered merchant","46770","1997-12-30","8ec8ee9b702e08321d6c59a27537b7de",,"08371","Glauchau","34","10500"
"29091707f1e217d8de0b48edf1baee47","company 201","Aktiv","Private limited company","9609","1997-04-22","1696583b1ccca3d968a111601f58c1d1",,"02763","Olbersdorf","1","9500"
"50976d4a2a968d9a850ebe88c73fb9f4","company 202","Aktiv","Private limited company","9609","1996-12-23","9c674ec5d0907d9aabae670de5b06b7e",,"30982","Pattensen","47","9500"
"70c8a1167641e2772187b641d91ed115","company 203","Aktiv","Private limited company","70109","2001-12-27","e87ed1b931d9052112fd10adff33d850",,"61348","Bad Homburg vor der Höhe","97","0"
"9cf2f0ae86145d7f2d9882ddf0bcf81c","company 204","Aktiv","Registered merchant",,"1973-02-09","9483ce5c0d035c84bee0fd9a24fef1d1",,"68199","Mannheim","84","0"
"bbb416d73883c599f1ec2ce7278e53b2","company 205","Aktiv","Private limited company","22290","1994-08-09","7fe099fdf75518e493c535aafc4a8e0b",,"66954","Pirmasens","73","5300000"
"b0a7d0c22b074885c136b1c7393baabd","company 206","Aktiv","Private limited company","412","1992-01-15","e1c255f7410692bfb2cf3cedd1c7867b",,"21107","Hamburg","32","6500"
"53766b8e5ea7c580a269838d856a4edb","company 207","Aktiv","Limited partnership in which the general partner is a GmbH","27400","1908-12-31","38b82eecae0ba41318b9ceb6fbe33a42",,"70178","Stuttgart","26","32000"
"5c072a9dac21d30f9c8884103879fcd1","company 208","Aktiv","Private limited company","6619","1986-12-09","3973281cd832740db6f74660431a90c0",,"92637","Weiden in der Oberpfalz","27","21500"
"a5763894bf5ea7799967cb2309c10f42","company 209","Aktiv","Private limited company","70109","1962-02-21","cdac935c81737252704bf4602d5c2a4d",,"32756","Detmold","52","0"
"ffb396ccff576fe3ca779376c62377a8","company 210","Aktiv","Private limited company","46721","1911-01-01","cb1e830761f000ece029654a934901e9",,"59846","Sundern","6","0"
"512beb73c7f0cfcaa286d50d02a1e7bb","company 211","Aktiv","Limited partnership",,"1994-01-12","a41fbb35a7af2ac8244d4d021c95c193",,"09117","Chemnitz","70","0"
"4afa60b5c54b5875bc4b980613750a93","company 212","Aktiv","Limited partnership in which the general partner is a GmbH","477","1995-11-28","4005fcc4751d3a8a17b056f8da100519",,"92318","Neumarkt i.d.OPf.","76","75000"
"edfa2b30c7dc5984ebb7231f9314a387","company 213","Aktiv","Private limited company","71122","1980-04-22","186b1c9007c127c477821883ee9ce8b9",,"81249","München","93","8500"
"9c3ca740fb9ec1d64b7df9b0fb24cda6","company 214","Aktiv","Limited partnership in which the general partner is a GmbH","68202","1959-04-01","ee10a4de4b07365eb5319034d30a8b45",,"73614","Schorndorf","66","160000"
"9edbe5f695b30a23f1ff8ab7603ba339","company 215","Aktiv","Registered merchant","52291","2000-05-08","3547893cdc457f3c49eaa9f99cc4e576",,"21035","Hamburg","74","10000"
"55c11cb36c1ee9b7c2ef03b65d1f7133","company 216","Aktiv","Private limited company","68322","1977-10-11","92c3b79056163c5df03f06d174d07fa7",,"42553","Velbert","92","0"
"366e990de5319f0f002f9d026bfef34a","company 217","Aktiv","General partnership",,"1970-01-09","9e0229c7cd091fcce72105dd5cf94dc1",,"86920","Denklingen","97","0"
"3e278807bdb9696f1c36fe677f9e0d0a","company 218","Aktiv","Limited partnership in which the general partner is a GmbH","642","2003-11-21","c4412916e2d2fc014be771f72c7c2baf",,"82031","Grünwald","85","145000"
"7c4f5c5cec133cbe4e098d2383f2065d","company 219","Aktiv","Private limited company","41201","1991-01-31","20610d7a36d2ad0f7a2f3964dad9a2ab",,"09599","Freiberg","51","0"
"f47a567ebd4bb4a38587aedfe31bf0c3","company 220","Aktiv","Private limited company","2512","1977-10-19","e62b6fe803770e4235b6ba6a2a666f38",,"93083","Obertraubling","62","660000"
"4864b0c01bdddb66174f5054a85cd727","company 221","Aktiv","Private limited company","6832","1993-05-06","8cbba73ce95ca5d2e2cf98114ebe0fc0",,"14193","Berlin","78","15000"
"b82075dc73146d23136c4f786a81cf7f","company 222","Aktiv","Private limited company",,"2000-09-07","87fbeda46548e15451f96028fc5b914c",,"81543","München","45","0"
"3fa303c11b06ef790d7b7fa800bf8825","company 223","Aktiv","Private limited company","70101","1991-05-06","5539fd19c42104e945158facad1f6b80",,"07973","Greiz","69","82000"
"e0e2879e2f2a42596ef44257b2e168be","company 224","Aktiv","Combination of GmbH and general partnership","68202","2005-09-06","07360aef07724afee906de8c7c29f7be",,"76669","Bad Schönborn","73","1350000"
"7d5d19f3c32364c0ddf1d1cdda183ae7","company 225","Aktiv","Registered merchant",,"1995-08-28","a34b81c3c6f3ac3e3a00507ddb8cd21b",,"19055","Schwerin","98","0"
"89a40c2f76f820e2d7e8f3a10e352572","company 226","Aktiv","Other legal form","28922","1994-05-31",,,,"Ludwigslust","38","72000"
"4d7f725b4ccd1f62156305462a8aa4b5","company 227","Aktiv","Limited partnership in which the general partner is a GmbH","2711","1990-06-29","a165aa9d8bc896fd2586a6457982b37f",,"58706","Menden","31","0"
"a6a6cc26220095ca602f9ebc54bed7fe","company 228","Aktiv","Limited partnership in which the general partner is a GmbH","4671","1980-07-01","d01bb3c8259fa29e2d6ff5e29e83c256",,"56575","Weißenthurm","80","225000"
"7b47894fdc883398cfc262dcadb0926e","company 229","Aktiv","Private limited company","70109","1981-03-09","5896941fde2647ef13a5441658bb36ef",,"91567","Herrieden","36","63000"
"11ce6f89330d6bafc1de22f0f8ff0015","company 230","Aktiv","Registered merchant","47730","1975-12-09","c78d61a1c494e6a364020739b000443c",,"45239","Essen","30","10500"
"9d8d4736cbd4fa981a9de8cc602865f1","company 231","Aktiv","Limited partnership in which the general partner is a GmbH","7739","1986-11-17","f1d38ee97c6cf179f4f3d5daa04a558f",,"63739","Aschaffenburg","76","56000"
"8ffb4afaa50412acb98e81d7bc8eee8a","company 232","Aktiv","General partnership","47111","1994-09-15","cf10f18049e5560f89e7332d2b60dc56",,"53332","Bornheim","31","0"
"7f5f50b8030a17fd4ed7baf9799e2003","company 233","Aktiv","Private limited company","43210","1993-03-03","7220c50f4a7f91270396f5b3d319ffae",,"01454","Radeberg","83","0"
"0b09a3ba7101c8b4d0c173462e02cefe","company 234","Aktiv","Private limited company",,"1994-12-16","15c36708ba8b9042cf28113de9c753a5",,"87459","Pfronten","25","0"
"096ad56fac3959aada71b7b01e9f1403","company 235","Aktiv","Private limited company","45110","1994-05-16","a2ea74c6005a7348d81d7b80420aead9",,"32584","Löhne","79","7500"
"0e593ea13d48f56bf1d598d0899214af","company 236","Aktiv","Private limited company","292","1980-03-13","472c2dda3af6b6a54d61bbf514f8789c",,"28816","Stuhr","14","445000"
"bbea134760d43713521419d957a14624","company 237","Aktiv","Registered merchant","31","1937-04-21","24f905eff329070466b766948f68f338",,"65582","Diez","85","0"
"57e87e3ac667ef67dcb3c4dce81ec466","company 238","Aktiv","Private limited company","683","1996-05-28","5d7a142a28a8dc8d21f97472052be871",,"08451","Crimmitschau","43","7500"
"ceb81c3066fb0e2232a1147d5d8fb62f","company 239","Aktiv","Private limited company","6832","2000-11-14","92c85eecafa5d791b4b81c681d3e8286",,"09577","Niederwiesa","81","7500"
"6757f283d89e60baa3fadaf608849f34","company 240","Aktiv","Private limited company","681","1991-04-05","d1a7c2ab57560f8026b2408e84143129",,"22301","Hamburg","68","0"
"c2316e2cd3960bea281df267415caba9","company 241","Aktiv","Private limited company","7022","2015-12-21","87fa2074d1aaa375532e228ab94886b1",,"38102","Braunschweig","64","0"
"55a0e423b298027e26269688f1685755","company 242","Aktiv","Registered merchant","43911","1985-12-18","f571bbb34a2e4935fb21aaa4a427cf95",,"44379","Dortmund","41","10000"
"45e6e9e68cf6f5c1c775357203838b24","company 243","Aktiv","Private limited company","8299","1997-12-31","f5508b0239c21a9d2abc44ce77bbf566",,"32549","Bad Oeynhausen","81","29500"
"0c93aeaed0f248bd6e79e9848fa136cd","company 244","Aktiv","Private limited company","1623","1973-12-31","b5adc8eb88f49c8a0dce39d1f01d85f6",,"26180","Rastede","93","74000"
"b789bb00cd7b78943818938cf1491bc2","company 245","Aktiv","Limited partnership in which the general partner is a GmbH","46770","1992-07-17","07360aef07724afee906de8c7c29f7be",,"89567","Sontheim an der Brenz","45","2400000"
"a29a142b362e3203c2fadc8d77a3ecd7","company 246","Aktiv","Private limited company","43341","2000-12-29","5920af0b656d1c1d1d7170dc7edb641b",,"60385","Frankfurt am Main","40","0"
"ae54e4b77a45460572bac5bd179aa51c","company 247","Aktiv","Limited partnership in which the general partner is a GmbH","5813","1981-01-01","b5c68e9a8724569a1505431fc5e4e873",,"48163","Münster","69","48500"
"192da934d23611254a5391ba60ff182d","company 248","Aktiv","Registered merchant","96090","1992-06-02","02736ae4420c10fff63a41b018f04eb5",,"80331","München","61","13000"
"decba6e5a31eae531a5a69ca58787435","company 249","Aktiv","Limited partnership in which the general partner is a GmbH","46520","1972-11-19","7e55219889cb01be2336e4ec7a7a2962",,"51491","Overath","41","1600000"
"b3b1744a90e0363b788ef2f5d4d8f157","company 250","Aktiv","Private limited company","66","1998-05-18","c26a2741df068b5ea59daf0d6878ee53",,"68519","Viernheim","66","11000"
"6da95d7843d3ed0f76fb73d1fe4ce7e2","company 251","Aktiv","Registered merchant",,"2005-01-17","94e3d438da26c352b1a45269c85e2f9f",,"60598","Frankfurt am Main","13","0"
"01a4ca8ff97ff487b1cfab7110b06076","company 252","Aktiv","Private limited company","45110","1990-01-26","b30dbf415db39da3f54a06ff2cc4ae8a",,"70565","Stuttgart","70","6000"
"2edf7487a06d11dc4d0800489e2a0ea1","company 253","Aktiv","Registered merchant","47410","1985-12-19","04e5a6cb9be9b4364569ff6cf38b4471",,"24103","Kiel","8","0"
"e49fe80bf7d255762f05da2720fa507a","company 254","Aktiv","Limited partnership in which the general partner is a GmbH",,"1996-04-11","b2c0a460deddfb620607c94bf2379465",,"35576","Wetzlar","36","0"
"949dfd1123ca5a21a0371fed28f9ff36","company 255","Aktiv","Other legal form","6619","1977-01-13","c1183a3a359a4e767c027d1b82b0e03f",,"70178","Stuttgart","61","7500"
"d10029eea1c66cb695265fceac56182f","company 256","Aktiv","Public limited company","6203","1979-01-31","9ccf962335d3b560b121d6a8bd1fc607",,"61231","Bad Nauheim","19","0"
"45914d7a4b8bb016e3be0fccec1dd399","company 257","Aktiv","Private limited company","32501","2006-09-21","44c3fbff6c7f1f8271f052cabb7afe65",,"64646","Heppenheim","55","55000"
"99ec7a120f2b7c797771b84a807e2b7e","company 258","Aktiv","Registered merchant",,"1996-11-04","65a6ca4b28cdfa6138cf36d9c4660cfa",,"50859","Köln","83","0"
"9512f541e8ce4d99b345c297c58da96f","company 259","Aktiv","Private limited company","25735","2001-05-25","b1d7fb1c538748a2260de231f380fc9e",,"42781","Haan","1","6500"
